    0.374493     -2.76476
     0.37792     -2.74196
    0.381347     -2.71676
    0.384774     -2.68936
    0.388201     -2.65966
    0.391628     -2.62766
    0.395055     -2.59356
    0.398482     -2.55716
    0.401908     -2.51876
    0.405335     -2.47816
    0.408762     -2.43566
    0.408762     -2.43566
    0.419043     -2.29616
    0.429324     -2.14046
    0.439604     -1.97066
    0.449885     -1.78906
    0.460166     -1.59886
    0.470446     -1.40366
    0.480727     -1.20766
    0.491008     -1.01556
    0.501289    -0.832162
    0.511569    -0.662262
     0.52185    -0.510162
    0.532131    -0.378662
    0.542411    -0.269462
    0.552692    -0.182262
    0.562973    -0.115662
    0.573253   -0.0675615
    0.583534   -0.0353615
    0.593815   -0.0169615
    0.604096   -0.0110615

           0      1.52944
  0.00839416      1.53514
   0.0167883      1.55234
   0.0251825      1.58074
   0.0335766      1.62044
   0.0419708      1.67104
    0.050365      1.73224
   0.0587591      1.80354
   0.0671533      1.88434
   0.0755474      1.97344
   0.0839416      2.06954
   0.0923357      2.17074
     0.10073      2.27424
    0.109124      2.37624
    0.117518      2.47134
    0.125912      2.55144
    0.134307      2.60424
    0.142701      2.61374
    0.151095      2.57444
    0.159489      2.55144
    0.159489      2.55144
    0.169182      2.52134
    0.178875      2.43504
    0.188567      2.30274
     0.19826      2.13744
    0.207953      1.95204
    0.217645      1.75764
    0.227338      1.56314
    0.237031      1.37534
    0.246724      1.19954
    0.256416      1.03974
    0.266109     0.899038
    0.275802     0.780038
    0.285495     0.684738
    0.295187     0.614938
     0.30488     0.572038
    0.314573     0.557538
    0.324266     0.572538
    0.333958     0.618138
    0.343651     0.695638
    0.343651     0.695638
    0.347078     0.697038
    0.350505     0.701238
    0.353932     0.708238
    0.357359     0.718038
    0.360786     0.730738
    0.364212     0.746138
    0.367639     0.764238
    0.371066     0.785238
    0.374493     0.808838
     0.37792     0.835238
    0.381347     0.864338
    0.384774     0.896038
    0.388201     0.930438
    0.391628     0.967438
    0.395055      1.00704
    0.398482      1.04914
    0.401908      1.09374
    0.405335      1.14074
    0.408762      1.19014
    0.408762      1.19014
    0.419043      1.35194
    0.429324      1.53254
    0.439604      1.72914
    0.449885      1.93774
    0.460166      2.15314
    0.470446      2.36794
    0.480727      2.57244
    0.491008      2.75424
    0.501289      2.90004
    0.511569      2.99874
     0.52185      3.04704
    0.532131      3.05084
    0.542411      3.02194
    0.552692      2.90134
    0.562973      2.77544
    0.573253      2.67744
    0.583534      2.60744
    0.593815      2.56544
    0.604096      2.55144

           0      3.32544
  0.00839416      3.33134
   0.0167883      3.34824
   0.0251825      3.37494
   0.0335766      3.40894
   0.0419708      3.44664
    0.050365      3.48284
   0.0587591      3.51094
   0.0671533      3.52294
   0.0755474      3.51084
   0.0839416      3.46784
   0.0923357      3.39124
     0.10073      3.28384
    0.109124      3.15364
    0.117518      3.01174
    0.125912      2.87074
    0.134307      2.74314
    0.142701      2.64084
    0.151095      2.57444
    0.159489      2.55144
    0.159489      2.55144
    0.169182      2.61824
    0.178875      2.80424
    0.188567      3.07854
     0.19826      3.41344
    0.207953      3.78934
    0.217645      4.19414
    0.227338      4.09464
    0.237031      3.72224
    0.246724      3.32024
    0.256416      2.92224
    0.266109      2.54394
    0.275802      2.19344
    0.285495      1.87504
    0.295187      1.59084
     0.30488      1.34184
    0.314573      1.12824
    0.324266     0.949838
    0.333958     0.805838
    0.343651     0.695638
    0.343651     0.695638
    0.347078     0.711138
    0.350505     0.757138
    0.353932     0.831838
    0.357359     0.932938
    0.360786      1.05744
    0.364212      1.20264
    0.367639      1.36574
    0.371066      1.54444
    0.374493      1.73644
     0.37792      1.94014
    0.381347      2.15404
    0.384774      2.37694
    0.388201      2.60764
    0.391628      2.84544
    0.395055      3.08954
    0.398482      3.33924
    0.401908      3.59384
    0.405335      3.85284
    0.408762      4.11564
    0.408762      4.11564
    0.419043      4.91874
    0.429324      5.70624
    0.439604      6.07594
    0.449885      5.65814
    0.460166      5.26434
    0.470446      4.89554
    0.480727      4.55244
    0.491008      4.23544
    0.501289      3.94504
    0.511569      3.68154
     0.52185      3.44524
    0.532131      3.23634
    0.542411      3.05494
    0.552692      2.97214
    0.562973      2.90954
    0.573253      2.77514
    0.583534      2.65794
    0.593815      2.57944
    0.604096      2.55144

           0      3.32544
  0.00839416      3.33134
   0.0167883      3.34824
   0.0251825      3.37494
   0.0335766      3.40894
   0.0419708      3.44664
    0.050365      3.48284
   0.0587591      3.51094
   0.0671533      3.52294
   0.0755474      3.51084
   0.0839416      3.46784
   0.0923357      3.39124
     0.10073      3.28384
    0.109124      3.15364
    0.117518      3.01174
    0.125912      2.87074
    0.134307      2.74314
    0.142701      2.64084
    0.151095      2.57874
    0.159489      2.55144
    0.159489      2.55144
    0.169182      2.61824
    0.178875      2.80424
    0.188567      3.07854
     0.19826      3.41344
    0.207953      3.78934
    0.217645      4.19414
    0.227338      4.62004
    0.237031      5.06164
    0.246724      5.51554
    0.256416      5.97944
    0.266109      6.45154
    0.275802      6.93084
    0.285495      7.41644
    0.295187      7.90764
     0.30488      8.40344
    0.314573      8.90134
    0.324266      9.39404
    0.333958      9.85244
    0.343651      10.1072
    0.343651      10.1075
    0.347078      10.0896
    0.350505      10.0411
    0.353932      9.95824
    0.357359      9.85354
    0.360786      9.73074
    0.364212      9.59224
    0.367639      9.45134
    0.371066      9.29514
    0.374493      9.12904
     0.37792      8.96614
    0.381347      8.79914
    0.384774      8.63064
    0.388201      8.46214
    0.391628      8.29244
    0.395055      8.12644
    0.398482      7.95564
    0.401908      7.78884
    0.405335      7.62354
    0.408762      7.45954
    0.408762      7.45954
    0.419043      6.97874
    0.429324      6.51674
    0.439604      6.18534
    0.449885      5.96854
    0.460166      5.60514
    0.470446      5.23964
    0.480727      4.89114
    0.491008      4.56444
    0.501289      4.26104
    0.511569      3.98134
     0.52185      3.72494
    0.532131      3.49144
    0.542411      3.27994
    0.552692      3.08974
    0.562973      2.92084
    0.573253      2.83454
    0.583534      2.73774
    0.593815      2.61784
    0.604096      2.55144

           0      7.71644
  0.00839416      7.72534
   0.0167883      7.75134
   0.0251825      7.79144
   0.0335766      7.83944
   0.0419708      7.88074
    0.050365      7.89104
   0.0587591      7.76624
   0.0671533      7.50124
   0.0755474      7.14204
   0.0839416      6.69604
   0.0923357      6.23684
     0.10073      5.76694
    0.109124      5.29354
    0.117518      4.82494
    0.125912      4.37404
    0.134307      3.96394
    0.142701      3.63434
    0.151095      3.43164
    0.159489      3.36784
    0.159489      3.36784
    0.169182      3.44804
    0.178875      3.66334
    0.188567      3.95504
     0.19826      4.24534
    0.207953      4.42164
    0.217645      4.36484
    0.227338      4.62004
    0.237031      5.06164
    0.246724      5.51564
    0.256416      5.97944
    0.266109      6.45154
    0.275802      6.93084
    0.285495      7.41644
    0.295187      7.90764
     0.30488      8.40344
    0.314573      8.90134
    0.324266      9.39404
    0.333958      9.85244
    0.343651      10.1086
    0.343651      10.1106
    0.347078         10.1
    0.350505      10.0732
    0.353932      10.0289
    0.357359      9.97044
    0.360786      9.89494
    0.364212      9.80994
    0.367639      9.78174
    0.371066      9.61884
    0.374493      9.51854
     0.37792      9.43584
    0.381347      9.29374
    0.384774      9.15954
    0.388201      9.02644
    0.391628      8.87644
    0.395055      8.72054
    0.398482      8.54634
    0.401908      8.34554
    0.405335      8.17884
    0.408762      8.00444
    0.408762      8.00464
    0.419043      7.52134
    0.429324      7.10574
    0.439604      7.04714
    0.449885      6.78364
    0.460166      6.48354
    0.470446      6.21904
    0.480727      5.99964
    0.491008      5.83214
    0.501289      5.72274
    0.511569      5.66934
     0.52185      5.65094
    0.532131      5.61664
    0.542411      5.48134
    0.552692      5.17154
    0.562973      4.71354
    0.573253      4.20734
    0.583534      3.75754
    0.593815      3.46314
    0.604096      3.36784

           0     -9.64016       1.3506
  0.00839416     -9.67936       1.3422
   0.0167883     -9.78786       1.3236
   0.0251825     -9.94506       1.3032
   0.0335766     -10.1305       1.2864
   0.0419708     -10.3287       1.2744
    0.050365     -10.5293       1.2666
   0.0587591     -10.7256        1.263
   0.0671533     -10.9134       1.2612
   0.0755474     -11.0897       1.2618
   0.0839416     -11.2525       1.2636
   0.0923357     -11.4005       1.2654
     0.10073     -11.5327       1.2684
    0.109124     -11.6483       1.2708
    0.117518     -11.7468       1.2738
    0.125912     -11.8279       1.2756
    0.134307     -11.8913        1.278
    0.142701     -11.9366       1.2792
    0.151095     -11.9639       1.2798
    0.159489      -11.973       1.2804
    0.159489      -11.973       1.2804
    0.169182     -11.9609       1.2798
    0.178875     -11.9245       1.2786
    0.188567     -11.8639       1.2768
     0.19826     -11.7792       1.2744
    0.207953     -11.6705       1.2708
    0.217645      -11.538       1.2666
    0.227338      -11.382       1.2618
    0.237031     -11.2026       1.2564
    0.246724     -11.0002       1.2504
    0.256416     -10.7751       1.2438
    0.266109     -10.5279       1.2366
    0.275802     -10.2589       1.2288
    0.285495     -9.96866       1.2204
    0.295187     -9.65806       1.2114
     0.30488     -9.32756       1.2024
    0.314573     -8.97826       1.1928
    0.324266     -8.61086        1.182
    0.333958     -8.22656       1.1712
    0.343651     -7.82656       1.1592
    0.343651     -7.82656       1.1592
    0.347078     -7.82716       1.1598
    0.350505     -7.82906        1.161
    0.353932     -7.83226        1.164
    0.357359     -7.83686       1.1676
    0.360786     -7.84306       1.1724
    0.364212     -7.85096       1.1784
    0.367639     -7.86086       1.1844
    0.371066     -7.87286       1.1922
    0.374493     -7.88746          1.2
     0.37792     -7.90486        1.209
    0.381347     -7.92536        1.218
    0.384774     -7.94936        1.227
    0.388201     -7.97716        1.236
    0.391628     -8.00916        1.245
    0.395055     -8.04556        1.254
    0.398482     -8.08676       1.2618
    0.401908     -8.13276        1.269
    0.405335     -8.18396        1.275
    0.408762     -8.24016       1.2798
    0.408762     -8.24016       1.2798
    0.419043     -8.43906       1.2876
    0.429324     -8.67826       1.2858
    0.439604     -8.94796       1.2792
    0.449885     -9.23666       1.2702
    0.460166     -9.53386       1.2624
    0.470446     -9.83056       1.2564
    0.480727     -10.1199       1.2534
    0.491008     -10.3967       1.2528
    0.501289     -10.6571       1.2534
    0.511569     -10.8982       1.2558
     0.52185      -11.118       1.2588
    0.532131     -11.3147        1.263
    0.542411     -11.4871       1.2666
    0.552692     -11.6343       1.2702
    0.562973     -11.7556       1.2738
    0.573253     -11.8505       1.2762
    0.583534     -11.9185       1.2786
    0.593815     -11.9594       1.2798
    0.604096      -11.973       1.2804

           0     -6.98056       0.5874
  0.00839416     -6.92416        0.594
   0.0167883     -6.76436       0.6096
   0.0251825     -6.52166       0.6246
   0.0335766     -6.21706       0.6342
   0.0419708     -5.86616        0.636
    0.050365     -5.47976       0.6312
   0.0587591     -5.06526       0.6204
   0.0671533     -4.62776       0.6036
   0.0755474     -4.17126        0.582
   0.0839416     -3.69916        0.555
   0.0923357     -3.21486       0.5226
     0.10073     -2.72186       0.4836
    0.109124     -2.22506        0.438
    0.117518     -1.73076       0.3822
    0.125912     -1.24906       0.3144
    0.134307    -0.796562       0.2322
    0.142701    -0.402762       0.1356
    0.151095    -0.118262       0.0426
    0.159489   -0.0110615            0
    0.159489   -0.0110615            0
    0.169182   -0.0930615       0.0582
    0.178875    -0.317962        0.195
    0.188567    -0.642362       0.3492
     0.19826     -1.02816       0.4884
    0.207953     -1.45066       0.6054
    0.217645     -1.89506        0.702
    0.227338     -2.35276       0.7824
    0.237031     -2.81856        0.849
    0.246724     -3.28906       0.9048
    0.256416     -3.76176       0.9516
    0.266109     -4.23486       0.9912
    0.275802     -4.70656       1.0248
    0.285495     -5.17516        1.053
    0.295187     -5.63896        1.077
     0.30488     -6.09626        1.098
    0.314573     -6.54526        1.116
    0.324266     -6.98436       1.1322
    0.333958     -7.41196        1.146
    0.343651     -7.82656       1.1592
    0.343651     -7.82656       1.1592
    0.347078     -7.82486       1.1592
    0.350505     -7.81996       1.1586
    0.353932     -7.81176       1.1574
    0.357359     -7.80026       1.1562
    0.360786     -7.78556        1.155
    0.364212     -7.76746       1.1532
    0.367639     -7.74616       1.1508
    0.371066     -7.72166       1.1484
    0.374493     -7.69376        1.146
     0.37792     -7.66266        1.143
    0.381347     -7.62826       1.1394
    0.384774     -7.59066       1.1352
    0.388201     -7.54976       1.1316
    0.391628     -7.50566       1.1268
    0.395055     -7.45826        1.122
    0.398482     -7.40766       1.1172
    0.401908     -7.35376       1.1118
    0.405335     -7.29666       1.1058
    0.408762     -7.23636       1.0998
    0.408762     -7.23636       1.0998
    0.419043     -7.03606         1.08
    0.429324     -6.80706       1.0572
    0.439604     -6.54956       1.0314
    0.449885     -6.26376       1.0026
    0.460166     -5.95016       0.9708
    0.470446     -5.60916        0.936
    0.480727     -5.24116       0.8976
    0.491008     -4.84686       0.8562
    0.501289     -4.42706       0.8112
    0.511569     -3.98306        0.762
     0.52185     -3.51606        0.708
    0.532131     -3.02826       0.6486
    0.542411     -2.52296        0.582
    0.552692     -2.00506       0.5058
    0.562973     -1.48336        0.417
    0.573253    -0.973762        0.312
    0.583534    -0.508262       0.1884
    0.593815    -0.152062       0.0618
    0.604096   -0.0110615            0

           0     -1.20896            0
  0.00839416     -1.20396            0
   0.0167883     -1.18906            0
   0.0251825     -1.16426            0
   0.0335766     -1.12956            0
   0.0419708     -1.08516            0
    0.050365     -1.03106            0
   0.0587591    -0.967562            0
   0.0671533    -0.894962            0
   0.0755474    -0.813862            0
   0.0839416    -0.725162            0
   0.0923357    -0.629862            0
     0.10073    -0.529662            0
    0.109124    -0.426962            0
    0.117518    -0.324862            0
    0.125912    -0.227762            0
    0.134307    -0.141362            0
    0.142701   -0.0720615            0
    0.151095   -0.0267615            0
    0.159489   -0.0110615            0
    0.159489   -0.0110615            0
    0.169182   -0.0629615            0
    0.178875    -0.204162            0
    0.188567    -0.404162            0
     0.19826    -0.635462            0
    0.207953    -0.879262            0
    0.217645     -1.12366            0
    0.227338     -1.36156            0
    0.237031     -1.58826            0
    0.246724     -1.80066            0
    0.256416     -1.99656            0
    0.266109     -2.17446            0
    0.275802     -2.33336            0
    0.285495     -2.47236            0
    0.295187     -2.59076            0
     0.30488     -2.68826            0
    0.314573     -2.76446            0
    0.324266     -2.81896            0
    0.333958     -2.85176            0
    0.343651     -2.86276            0
    0.343651     -2.86276            0
    0.347078     -2.87326       0.0006
    0.350505     -2.90416       0.0024
    0.353932     -2.95386       0.0054
    0.357359     -3.01956       0.0084
    0.360786     -3.09856       0.0114
    0.364212     -3.18776       0.0138
    0.367639     -3.28416        0.015
    0.371066     -3.38516       0.0162
    0.374493     -3.48856       0.0162
     0.37792     -3.59216        0.015
    0.381347     -3.69426       0.0138
    0.384774     -3.79336       0.0114
    0.388201     -3.88816        0.009
    0.391628     -3.97746       0.0066
    0.395055     -4.06026       0.0042
    0.398482     -4.13596       0.0024
    0.401908     -4.20376       0.0006
    0.405335     -4.26306            0
    0.408762     -4.31366            0
    0.408762     -4.31366            0
    0.419043     -4.41086       0.0066
    0.429324     -4.42746       0.0204
    0.439604     -4.36986       0.0378
    0.449885     -4.24766       0.0546
    0.460166     -4.07076       0.0684
    0.470446     -3.84756       0.0786
    0.480727     -3.58526       0.0834
    0.491008     -3.29016        0.084
    0.501289     -2.96756       0.0804
    0.511569     -2.62286       0.0738
     0.52185     -2.26146       0.0642
    0.532131     -1.88966       0.0522
    0.542411     -1.51516       0.0396
    0.552692     -1.14766       0.0264
    0.562973    -0.800062        0.015
    0.573253    -0.489262       0.0066
    0.583534    -0.237362       0.0018
    0.593815   -0.0700615            0
    0.604096   -0.0110615            0

           0     -1.20896            0
  0.00839416     -1.20396            0
   0.0167883     -1.18906            0
   0.0251825     -1.16426            0
   0.0335766     -1.12956            0
   0.0419708     -1.08516            0
    0.050365     -1.03106            0
   0.0587591    -0.967562            0
   0.0671533    -0.894962            0
   0.0755474    -0.813862            0
   0.0839416    -0.725162            0
   0.0923357    -0.629862            0
     0.10073    -0.529662            0
    0.109124    -0.426962            0
    0.117518    -0.324862            0
    0.125912    -0.227762            0
    0.134307    -0.141362            0
    0.142701   -0.0720615            0
    0.151095   -0.0267615            0
    0.159489   -0.0110615            0
    0.159489   -0.0110615            0
    0.169182   -0.0629615            0
    0.178875    -0.204162            0
    0.188567    -0.404162            0
     0.19826    -0.635462            0
    0.207953    -0.879262            0
    0.217645     -1.12366            0
    0.227338     -1.36156            0
    0.237031     -1.58826            0
    0.246724     -1.80066            0
    0.256416     -1.99656            0
    0.266109     -2.17446            0
    0.275802     -2.33336            0
    0.285495     -2.47236            0
    0.295187     -2.59076            0
     0.30488     -2.68826            0
    0.314573     -2.76446            0
    0.324266     -2.81896            0
    0.333958     -2.85176            0
    0.343651     -2.86276            0
    0.343651     -2.86276            0
    0.347078     -2.86156            0
    0.350505     -2.85786            0
    0.353932     -2.85176            0
    0.357359     -2.84326            0
    0.360786     -2.83236            0
    0.364212     -2.81906            0
    0.367639     -2.80326            0
    0.371066     -2.78516            0
    0.374493     -2.76476            0
     0.37792     -2.74196            0
    0.381347     -2.71676            0
    0.384774     -2.68936            0
    0.388201     -2.65966            0
    0.391628     -2.62766            0
    0.395055     -2.59356            0
    0.398482     -2.55716            0
    0.401908     -2.51876            0
    0.405335     -2.47816            0
    0.408762     -2.43566            0
    0.408762     -2.43566            0
    0.419043     -2.29616            0
    0.429324     -2.14046            0
    0.439604     -1.97066            0
    0.449885     -1.78906            0
    0.460166     -1.59886            0
    0.470446     -1.40366            0
    0.480727     -1.20766            0
    0.491008     -1.01556            0
    0.501289    -0.832162            0
    0.511569    -0.662262            0
     0.52185    -0.510162            0
    0.532131    -0.378662            0
    0.542411    -0.269462            0
    0.552692    -0.182262            0
    0.562973    -0.115662            0
    0.573253   -0.0675615            0
    0.583534   -0.0353615            0
    0.593815   -0.0169615            0
    0.604096   -0.0110615            0

           0      1.52944        1.116
  0.00839416      1.53514       1.1136
   0.0167883      1.55234       1.1076
   0.0251825      1.58074        1.098
   0.0335766      1.62044       1.0836
   0.0419708      1.67104       1.0656
    0.050365      1.73224       1.0434
   0.0587591      1.80354       1.0164
   0.0671533      1.88434       0.9852
   0.0755474      1.97344       0.9486
   0.0839416      2.06954        0.906
   0.0923357      2.17074       0.8568
     0.10073      2.27424        0.798
    0.109124      2.37624        0.726
    0.117518      2.47134       0.6348
    0.125912      2.55144       0.5124
    0.134307      2.60424       0.3456
    0.142701      2.61374       0.1476
    0.151095      2.57444            0
    0.159489      2.55144            0
    0.159489      2.55144            0
    0.169182      2.52134       0.0078
    0.178875      2.43504       0.0294
    0.188567      2.30274         0.06
     0.19826      2.13744       0.0954
    0.207953      1.95204       0.1308
    0.217645      1.75764        0.165
    0.227338      1.56314       0.1956
    0.237031      1.37534       0.2226
    0.246724      1.19954       0.2466
    0.256416      1.03974       0.2664
    0.266109     0.899038       0.2832
    0.275802     0.780038       0.2964
    0.285495     0.684738       0.3066
    0.295187     0.614938       0.3138
     0.30488     0.572038        0.318
    0.314573     0.557538       0.3198
    0.324266     0.572538       0.3192
    0.333958     0.618138       0.3156
    0.343651     0.695638       0.3108
    0.343651     0.695638       0.3108
    0.347078     0.697038       0.3108
    0.350505     0.701238       0.3108
    0.353932     0.708238       0.3108
    0.357359     0.718038       0.3108
    0.360786     0.730738       0.3108
    0.364212     0.746138       0.3108
    0.367639     0.764238       0.3108
    0.371066     0.785238       0.3108
    0.374493     0.808838       0.3108
     0.37792     0.835238       0.3114
    0.381347     0.864338       0.3114
    0.384774     0.896038       0.3114
    0.388201     0.930438        0.312
    0.391628     0.967438        0.312
    0.395055      1.00704       0.3126
    0.398482      1.04914       0.3132
    0.401908      1.09374       0.3138
    0.405335      1.14074       0.3144
    0.408762      1.19014        0.315
    0.408762      1.19014        0.315
    0.419043      1.35194        0.318
    0.429324      1.53254       0.3228
    0.439604      1.72914         0.33
    0.449885      1.93774       0.3408
    0.460166      2.15314       0.3558
    0.470446      2.36794       0.3774
    0.480727      2.57244       0.4074
    0.491008      2.75424       0.4464
    0.501289      2.90004       0.4938
    0.511569      2.99874        0.543
     0.52185      3.04704       0.5856
    0.532131      3.05084       0.6132
    0.542411      3.02194        0.618
    0.552692      2.90134            0
    0.562973      2.77544            0
    0.573253      2.67744            0
    0.583534      2.60744            0
    0.593815      2.56544            0
    0.604096      2.55144            0

           0      3.32544            0
  0.00839416      3.33134            0
   0.0167883      3.34824            0
   0.0251825      3.37494            0
   0.0335766      3.40894            0
   0.0419708      3.44664            0
    0.050365      3.48284            0
   0.0587591      3.51094            0
   0.0671533      3.52294            0
   0.0755474      3.51084            0
   0.0839416      3.46784            0
   0.0923357      3.39124            0
     0.10073      3.28384            0
    0.109124      3.15364            0
    0.117518      3.01174            0
    0.125912      2.87074            0
    0.134307      2.74314            0
    0.142701      2.64084            0
    0.151095      2.57444            0
